Model,Attribution Technique,task_type,del(AttAUROC)
graphnet,SmoothGrad(GradInput),logic10,-0.18141025641025643
graphnet,SmoothGrad(GradInput),logic10,-0.16547619047619055
graphnet,SmoothGrad(GradInput),logic10,-0.12976190476190474
graphnet,SmoothGrad(GradInput),logic10,-0.25833333333333336
graphnet,SmoothGrad(GradInput),logic10,-0.07
graphnet,SmoothGrad(GradInput),logic10,0.019999999999999962
graphnet,SmoothGrad(GradInput),logic10,0.10999999999999993
graphnet,SmoothGrad(GradInput),logic10,-0.010000000000000064
graphnet,SmoothGrad(GradInput),logic10,0.06
graphnet,SmoothGrad(GradInput),logic10,0.11000000000000004
graphnet,SmoothGrad(GradInput),logic10,0.24000000000000016
graphnet,SmoothGrad(GradInput),logic10,0.16999999999999998
graphnet,SmoothGrad(GradInput),logic10,-0.02999999999999997
graphnet,SmoothGrad(GradInput),logic10,-0.010000000000000064
graphnet,SmoothGrad(GradInput),logic10,-0.11666666666666681
graphnet,SmoothGrad(GradInput),logic10,-0.10000000000000009
graphnet,SmoothGrad(GradInput),logic10,0.04999999999999993
graphnet,SmoothGrad(GradInput),logic10,-0.20000000000000007
graphnet,SmoothGrad(GradInput),logic10,-0.08333333333333337
graphnet,SmoothGrad(GradInput),logic10,-0.08333333333333337
graphnet,SmoothGrad(GradInput),logic10,-0.13333333333333341
graphnet,SmoothGrad(GradInput),logic10,-0.06666666666666676
graphnet,SmoothGrad(GradInput),logic10,-0.1833333333333334
graphnet,SmoothGrad(GradInput),logic10,-0.14545454545454556
graphnet,SmoothGrad(GradInput),logic10,-0.19999999999999996
graphnet,SmoothGrad(GradInput),logic10,-0.15000000000000002
graphnet,SmoothGrad(GradInput),logic10,0.050000000000000044
graphnet,SmoothGrad(GradInput),logic10,-0.030000000000000027
graphnet,SmoothGrad(GradInput),logic10,-0.26
graphnet,SmoothGrad(GradInput),logic10,-0.18999999999999995
graphnet,SmoothGrad(GradInput),logic10,-0.21999999999999997
graphnet,SmoothGrad(GradInput),logic10,-0.09999999999999998
graphnet,SmoothGrad(GradInput),logic10,-0.04292929292929293
graphnet,SmoothGrad(GradInput),logic10,-0.2752525252525252
graphnet,SmoothGrad(GradInput),logic10,0.11696428571428572
graphnet,SmoothGrad(GradInput),logic10,-0.02678571428571433
graphnet,SmoothGrad(GradInput),logic10,0.16696428571428565
graphnet,SmoothGrad(GradInput),logic10,-0.0009523809523809823
graphnet,SmoothGrad(GradInput),logic10,0.10446428571428565
graphnet,SmoothGrad(GradInput),logic10,-0.027619047619047682
graphnet,SmoothGrad(GradInput),logic10,0.016964285714285682
graphnet,SmoothGrad(GradInput),logic10,0.11071428571428568
graphnet,SmoothGrad(GradInput),logic10,0.04196428571428565
graphnet,SmoothGrad(GradInput),logic10,-0.007619047619047636
graphnet,SmoothGrad(GradInput),logic10,-0.02662337662337655
graphnet,SmoothGrad(GradInput),logic10,-0.0357142857142857
graphnet,SmoothGrad(GradInput),logic10,0.021861471861471915
graphnet,SmoothGrad(GradInput),logic10,-0.07321428571428568
graphnet,SmoothGrad(GradInput),logic10,-0.10446428571428568
graphnet,SmoothGrad(GradInput),logic10,0.0267857142857143
graphnet,SmoothGrad(GradInput),logic10,-0.07946428571428565
graphnet,SmoothGrad(GradInput),logic10,0.0267857142857143
graphnet,SmoothGrad(GradInput),logic10,0.12678571428571428
graphnet,SmoothGrad(GradInput),logic10,0.0267857142857143
graphnet,SmoothGrad(GradInput),logic10,0.10952380952380958
graphnet,SmoothGrad(GradInput),logic10,0.08603896103896108
graphnet,SmoothGrad(GradInput),logic10,-0.023809523809523725
graphnet,SmoothGrad(GradInput),logic10,-0.12380952380952376
graphnet,SmoothGrad(GradInput),logic10,0.16507936507936516
graphnet,SmoothGrad(GradInput),logic10,0.07619047619047625
graphnet,SmoothGrad(GradInput),logic10,-0.057142857142857106
graphnet,SmoothGrad(GradInput),logic10,0.05396825396825411
graphnet,SmoothGrad(GradInput),logic10,0.05535714285714294
graphnet,SmoothGrad(GradInput),logic10,0.08730158730158732
graphnet,SmoothGrad(GradInput),logic10,0.014583333333333393
graphnet,SmoothGrad(GradInput),logic10,0.01568627450980392
graphnet,SmoothGrad(GradInput),logic10,-0.07843137254901966
graphnet,SmoothGrad(GradInput),logic10,0.027450980392156876
graphnet,SmoothGrad(GradInput),logic10,0.033333333333333326
graphnet,SmoothGrad(GradInput),logic10,0.04469696969696968
graphnet,SmoothGrad(GradInput),logic10,-0.0607843137254902
graphnet,SmoothGrad(GradInput),logic10,0.11287878787878791
graphnet,SmoothGrad(GradInput),logic10,0.00833333333333336
graphnet,SmoothGrad(GradInput),logic10,-0.0607843137254902
graphnet,SmoothGrad(GradInput),logic10,-0.062051282051282075
graphnet,SmoothGrad(GradInput),logic10,0.1646153846153846
graphnet,SmoothGrad(GradInput),logic10,0.15344655344655334
graphnet,SmoothGrad(GradInput),logic10,-0.04205128205128206
graphnet,SmoothGrad(GradInput),logic10,0.07128205128205123
graphnet,SmoothGrad(GradInput),logic10,0.09794871794871796
graphnet,SmoothGrad(GradInput),logic10,0.04175824175824172
graphnet,SmoothGrad(GradInput),logic10,0.08461538461538454
graphnet,SmoothGrad(GradInput),logic10,0.10799200799200792
graphnet,SmoothGrad(GradInput),logic10,-0.04205128205128211
graphnet,SmoothGrad(GradInput),logic10,0.07884615384615384
graphnet,SmoothGrad(GradInput),logic10,-0.15192307692307694
graphnet,SmoothGrad(GradInput),logic10,0.21730769230769226
graphnet,SmoothGrad(GradInput),logic10,-0.09294871794871795
graphnet,SmoothGrad(GradInput),logic10,0.22500000000000003
graphnet,SmoothGrad(GradInput),logic10,0.17884615384615382
graphnet,SmoothGrad(GradInput),logic10,0.0352564102564103
graphnet,SmoothGrad(GradInput),logic10,0.05576923076923074
graphnet,SmoothGrad(GradInput),logic10,0.09423076923076917
graphnet,SmoothGrad(GradInput),logic10,0.15576923076923083
graphnet,SmoothGrad(GradInput),logic10,-0.07692307692307687
graphnet,SmoothGrad(GradInput),logic10,0.06307692307692314
graphnet,SmoothGrad(GradInput),logic10,-0.01025641025641022
graphnet,SmoothGrad(GradInput),logic10,0.02697302697302706
graphnet,SmoothGrad(GradInput),logic10,0.023076923076923106
graphnet,SmoothGrad(GradInput),logic10,0.016410256410256396
graphnet,SmoothGrad(GradInput),logic10,-0.15692307692307683
graphnet,SmoothGrad(GradInput),logic10,0.05944055944055948
graphnet,SmoothGrad(GradInput),logic10,0.09230769230769231
graphnet,SmoothGrad(GradInput),logic10,0.007492507492507516
graphnet,SmoothGrad(GradInput),logic10,0.08000000000000007
graphnet,SmoothGrad(GradInput),logic10,0.027058823529411802
graphnet,SmoothGrad(GradInput),logic10,0.13624999999999998
graphnet,SmoothGrad(GradInput),logic10,0.07411764705882351
graphnet,SmoothGrad(GradInput),logic10,-0.03764705882352942
graphnet,SmoothGrad(GradInput),logic10,0.0505882352941176
graphnet,SmoothGrad(GradInput),logic10,0.05499999999999994
graphnet,SmoothGrad(GradInput),logic10,-0.06117647058823528
graphnet,SmoothGrad(GradInput),logic10,0.07999999999999985
graphnet,SmoothGrad(GradInput),logic10,0.04470588235294115
graphnet,SmoothGrad(GradInput),logic10,-0.06784313725490193
graphnet,SmoothGrad(GradInput),logic10,0.09606060606060601
graphnet,SmoothGrad(GradInput),logic10,0.232156862745098
graphnet,SmoothGrad(GradInput),logic10,0.13803921568627447
graphnet,SmoothGrad(GradInput),logic10,0.1358333333333333
graphnet,SmoothGrad(GradInput),logic10,0.07921568627450976
graphnet,SmoothGrad(GradInput),logic10,0.12333333333333335
graphnet,SmoothGrad(GradInput),logic10,-0.05791666666666667
graphnet,SmoothGrad(GradInput),logic10,-0.04431372549019613
graphnet,SmoothGrad(GradInput),logic10,0.23803921568627445
graphnet,SmoothGrad(GradInput),logic10,-0.09333333333333338
graphnet,SmoothGrad(GradInput),logic10,0.16666666666666663
graphnet,SmoothGrad(GradInput),logic10,0.15757575757575748
graphnet,SmoothGrad(GradInput),logic10,0.32666666666666677
graphnet,SmoothGrad(GradInput),logic10,-0.09333333333333332
graphnet,SmoothGrad(GradInput),logic10,0.1266666666666667
graphnet,SmoothGrad(GradInput),logic10,0.28666666666666674
graphnet,SmoothGrad(GradInput),logic10,0.1166666666666667
graphnet,SmoothGrad(GradInput),logic10,-0.2833333333333333
graphnet,SmoothGrad(GradInput),logic10,0.18666666666666665
graphnet,SmoothGrad(GradInput),logic10,0.35238095238095235
graphnet,SmoothGrad(GradInput),logic10,0.045238095238095244
graphnet,SmoothGrad(GradInput),logic10,-0.04047619047619044
graphnet,SmoothGrad(GradInput),logic10,0.05952380952380948
graphnet,SmoothGrad(GradInput),logic10,0.20952380952380945
graphnet,SmoothGrad(GradInput),logic10,0.39523809523809517
graphnet,SmoothGrad(GradInput),logic10,0.39883449883449884
graphnet,SmoothGrad(GradInput),logic10,0.13095238095238093
graphnet,SmoothGrad(GradInput),logic10,-0.0761904761904762
graphnet,SmoothGrad(GradInput),logic10,0.13809523809523805
graphnet,SmoothGrad(GradInput),logic10,0.19370629370629372
graphnet,SmoothGrad(GradInput),logic10,0.04755244755244753
graphnet,SmoothGrad(GradInput),logic10,0.016783216783216814
graphnet,SmoothGrad(GradInput),logic10,0.11818181818181817
graphnet,SmoothGrad(GradInput),logic10,0.19370629370629372
graphnet,SmoothGrad(GradInput),logic10,0.016783216783216814
graphnet,SmoothGrad(GradInput),logic10,0.03986013986013981
graphnet,SmoothGrad(GradInput),logic10,0.15524475524475534
graphnet,SmoothGrad(GradInput),logic10,0.186013986013986
graphnet,SmoothGrad(GradInput),logic10,0.2090909090909091
graphnet,SmoothGrad(GradInput),logic10,-0.16500000000000004
graphnet,SmoothGrad(GradInput),logic10,-0.24833333333333335
graphnet,SmoothGrad(GradInput),logic10,-0.16500000000000004
graphnet,SmoothGrad(GradInput),logic10,-0.08166666666666667
graphnet,SmoothGrad(GradInput),logic10,-0.19
graphnet,SmoothGrad(GradInput),logic10,-0.1150000000000001
graphnet,SmoothGrad(GradInput),logic10,-0.023333333333333428
graphnet,SmoothGrad(GradInput),logic10,0.009999999999999898
graphnet,SmoothGrad(GradInput),logic10,0.026666666666666616
graphnet,SmoothGrad(GradInput),logic10,-0.24
graphnet,SmoothGrad(GradInput),logic10,0.1526785714285715
graphnet,SmoothGrad(GradInput),logic10,0.07767857142857143
graphnet,SmoothGrad(GradInput),logic10,0.058928571428571386
graphnet,SmoothGrad(GradInput),logic10,0.16476190476190483
graphnet,SmoothGrad(GradInput),logic10,0.05267857142857141
graphnet,SmoothGrad(GradInput),logic10,0.11809523809523809
graphnet,SmoothGrad(GradInput),logic10,0.11517857142857152
graphnet,SmoothGrad(GradInput),logic10,0.0026785714285714746
graphnet,SmoothGrad(GradInput),logic10,0.024761904761904818
graphnet,SmoothGrad(GradInput),logic10,0.08392857142857141
graphnet,SmoothGrad(GradInput),logic10,0.008928571428571397
graphnet,SmoothGrad(GradInput),logic10,-0.06607142857142861
graphnet,SmoothGrad(GradInput),logic10,-0.14732142857142855
graphnet,SmoothGrad(GradInput),logic10,0.027678571428571386
graphnet,SmoothGrad(GradInput),logic10,0.027678571428571386
graphnet,SmoothGrad(GradInput),logic10,-0.016071428571428625
graphnet,SmoothGrad(GradInput),logic10,0.042640692640692646
graphnet,SmoothGrad(GradInput),logic10,0.058928571428571386
graphnet,SmoothGrad(GradInput),logic10,-0.0035714285714286143
graphnet,SmoothGrad(GradInput),logic10,0.0014285714285713902
graphnet,SmoothGrad(GradInput),logic10,0.06748251748251749
graphnet,SmoothGrad(GradInput),logic10,0.14375
graphnet,SmoothGrad(GradInput),logic10,0.06428571428571422
graphnet,SmoothGrad(GradInput),logic10,-0.02857142857142858
graphnet,SmoothGrad(GradInput),logic10,0.0
graphnet,SmoothGrad(GradInput),logic10,0.14999999999999997
graphnet,SmoothGrad(GradInput),logic10,-0.07142857142857145
graphnet,SmoothGrad(GradInput),logic10,0.04218749999999999
graphnet,SmoothGrad(GradInput),logic10,0.07343749999999999
graphnet,SmoothGrad(GradInput),logic10,0.11249999999999999
graphnet,SmoothGrad(GradInput),logic10,0.014999999999999958
graphnet,SmoothGrad(GradInput),logic10,0.27333333333333326
graphnet,SmoothGrad(GradInput),logic10,0.0763636363636363
graphnet,SmoothGrad(GradInput),logic10,0.0672727272727272
graphnet,SmoothGrad(GradInput),logic10,0.11499999999999988
graphnet,SmoothGrad(GradInput),logic10,0.07636363636363636
graphnet,SmoothGrad(GradInput),logic10,0.0733333333333333
graphnet,SmoothGrad(GradInput),logic10,0.2127272727272727
graphnet,SmoothGrad(GradInput),logic10,0.24833333333333324
graphnet,SmoothGrad(GradInput),logic10,0.13999999999999996
graphnet,SmoothGrad(GradInput),logic10,-0.03282051282051274
graphnet,SmoothGrad(GradInput),logic10,-0.10615384615384604
graphnet,SmoothGrad(GradInput),logic10,-0.019487179487179485
graphnet,SmoothGrad(GradInput),logic10,-0.09282051282051279
graphnet,SmoothGrad(GradInput),logic10,-0.07282051282051272
graphnet,SmoothGrad(GradInput),logic10,-0.1194871794871794
graphnet,SmoothGrad(GradInput),logic10,0.060512820512820475
graphnet,SmoothGrad(GradInput),logic10,-0.03282051282051274
graphnet,SmoothGrad(GradInput),logic10,0.027179487179487205
graphnet,SmoothGrad(GradInput),logic10,-0.08615384615384608
graphnet,SmoothGrad(GradInput),logic10,-0.026666666666666616
graphnet,SmoothGrad(GradInput),logic10,-0.13999999999999996
graphnet,SmoothGrad(GradInput),logic10,0.00666666666666671
graphnet,SmoothGrad(GradInput),logic10,-0.006666666666666599
graphnet,SmoothGrad(GradInput),logic10,-0.05999999999999994
graphnet,SmoothGrad(GradInput),logic10,-0.17333333333333334
graphnet,SmoothGrad(GradInput),logic10,-0.08701298701298699
graphnet,SmoothGrad(GradInput),logic10,-0.07999999999999996
graphnet,SmoothGrad(GradInput),logic10,-0.053333333333333344
graphnet,SmoothGrad(GradInput),logic10,-0.07333333333333336
graphnet,SmoothGrad(GradInput),logic10,-0.057803030303030356
graphnet,SmoothGrad(GradInput),logic10,-0.1772549019607843
graphnet,SmoothGrad(GradInput),logic10,-0.06549019607843143
graphnet,SmoothGrad(GradInput),logic10,-0.02431372549019617
graphnet,SmoothGrad(GradInput),logic10,-0.018030303030303063
graphnet,SmoothGrad(GradInput),logic10,-0.018030303030303063
graphnet,SmoothGrad(GradInput),logic10,-0.11254901960784319
graphnet,SmoothGrad(GradInput),logic10,-0.1316666666666667
graphnet,SmoothGrad(GradInput),logic10,0.03450980392156855
graphnet,SmoothGrad(GradInput),logic10,-0.02371212121212124
graphnet,SmoothGrad(GradInput),logic10,-0.03500000000000009
graphnet,SmoothGrad(GradInput),logic10,0.17333333333333323
graphnet,SmoothGrad(GradInput),logic10,0.2649999999999999
graphnet,SmoothGrad(GradInput),logic10,0.1399999999999999
graphnet,SmoothGrad(GradInput),logic10,0.07333333333333325
graphnet,SmoothGrad(GradInput),logic10,0.006666666666666599
graphnet,SmoothGrad(GradInput),logic10,-0.05166666666666675
graphnet,SmoothGrad(GradInput),logic10,-0.06000000000000005
graphnet,SmoothGrad(GradInput),logic10,0.05666666666666653
graphnet,SmoothGrad(GradInput),logic10,0.03166666666666662
graphnet,SmoothGrad(GradInput),logic10,0.19790209790209795
graphnet,SmoothGrad(GradInput),logic10,0.1594405594405594
graphnet,SmoothGrad(GradInput),logic10,0.1132867132867133
graphnet,SmoothGrad(GradInput),logic10,0.1517482517482518
graphnet,SmoothGrad(GradInput),logic10,0.2748251748251748
graphnet,SmoothGrad(GradInput),logic10,0.044696969696969735
graphnet,SmoothGrad(GradInput),logic10,0.1825174825174825
graphnet,SmoothGrad(GradInput),logic10,0.03636363636363643
graphnet,SmoothGrad(GradInput),logic10,0.2363636363636364
graphnet,SmoothGrad(GradInput),logic10,0.16713286713286718
graphnet,SmoothGrad(GradInput),logic10,0.10833333333333328
graphnet,SmoothGrad(GradInput),logic10,-0.016666666666666663
graphnet,SmoothGrad(GradInput),logic10,-0.06666666666666665
graphnet,SmoothGrad(GradInput),logic10,0.1166666666666667
graphnet,SmoothGrad(GradInput),logic10,0.033333333333333326
graphnet,SmoothGrad(GradInput),logic10,0.08333333333333337
graphnet,SmoothGrad(GradInput),logic10,0.20833333333333348
graphnet,SmoothGrad(GradInput),logic10,-0.029166666666666674
graphnet,SmoothGrad(GradInput),logic10,-0.054166666666666696
graphnet,SmoothGrad(GradInput),logic10,-0.1166666666666667
graphnet,SmoothGrad(GradInput),logic10,0.12627450980392163
graphnet,SmoothGrad(GradInput),logic10,0.048333333333333395
graphnet,SmoothGrad(GradInput),logic10,0.16083333333333338
graphnet,SmoothGrad(GradInput),logic10,0.13803921568627453
graphnet,SmoothGrad(GradInput),logic10,0.2145098039215686
graphnet,SmoothGrad(GradInput),logic10,0.03215686274509805
graphnet,SmoothGrad(GradInput),logic10,0.09686274509803927
graphnet,SmoothGrad(GradInput),logic10,0.155686274509804
graphnet,SmoothGrad(GradInput),logic10,0.09686274509803927
graphnet,SmoothGrad(GradInput),logic10,0.04980392156862745
graphnet,SmoothGrad(GradInput),logic10,0.06333333333333346
graphnet,SmoothGrad(GradInput),logic10,0.012500000000000067
graphnet,SmoothGrad(GradInput),logic10,0.10000000000000009
graphnet,SmoothGrad(GradInput),logic10,0.04285714285714287
graphnet,SmoothGrad(GradInput),logic10,-0.043749999999999956
graphnet,SmoothGrad(GradInput),logic10,0.09375
graphnet,SmoothGrad(GradInput),logic10,0.03701298701298705
graphnet,SmoothGrad(GradInput),logic10,0.06875000000000009
graphnet,SmoothGrad(GradInput),logic10,0.025000000000000078
graphnet,SmoothGrad(GradInput),logic10,-0.125
graphnet,SmoothGrad(GradInput),logic10,-0.08690476190476187
graphnet,SmoothGrad(GradInput),logic10,0.09935897435897445
graphnet,SmoothGrad(GradInput),logic10,-0.015476190476190477
graphnet,SmoothGrad(GradInput),logic10,-0.116025641025641
graphnet,SmoothGrad(GradInput),logic10,-0.19404761904761902
graphnet,SmoothGrad(GradInput),logic10,0.04880952380952386
graphnet,SmoothGrad(GradInput),logic10,-0.03980186480186476
graphnet,SmoothGrad(GradInput),logic10,-0.036904761904761885
graphnet,SmoothGrad(GradInput),logic10,-0.10833333333333328
graphnet,SmoothGrad(GradInput),logic10,-0.08690476190476187
graphnet,SmoothGrad(GradInput),logic10,-0.23999999999999988
graphnet,SmoothGrad(GradInput),logic10,-0.08434343434343428
graphnet,SmoothGrad(GradInput),logic10,-0.009999999999999898
graphnet,SmoothGrad(GradInput),logic10,-0.10999999999999988
graphnet,SmoothGrad(GradInput),logic10,-0.1045454545454545
graphnet,SmoothGrad(GradInput),logic10,-0.016666666666666607
graphnet,SmoothGrad(GradInput),logic10,-0.1045454545454545
graphnet,SmoothGrad(GradInput),logic10,-0.2999999999999999
graphnet,SmoothGrad(GradInput),logic10,-0.22999999999999987
graphnet,SmoothGrad(GradInput),logic10,-0.009999999999999898
graphnet,SmoothGrad(GradInput),logic10,0.021428571428571408
graphnet,SmoothGrad(GradInput),logic10,0.09870129870129862
graphnet,SmoothGrad(GradInput),logic10,0.1026785714285714
graphnet,SmoothGrad(GradInput),logic10,0.0714285714285714
graphnet,SmoothGrad(GradInput),logic10,0.12767857142857142
graphnet,SmoothGrad(GradInput),logic10,0.0714285714285714
graphnet,SmoothGrad(GradInput),logic10,-0.04190476190476189
graphnet,SmoothGrad(GradInput),logic10,0.135064935064935
graphnet,SmoothGrad(GradInput),logic10,0.002678571428571419
graphnet,SmoothGrad(GradInput),logic10,-0.12232142857142858
graphnet,SmoothGrad(GradInput),logic10,-0.12828282828282828
graphnet,SmoothGrad(GradInput),logic10,-0.101010101010101
graphnet,SmoothGrad(GradInput),logic10,-0.0828282828282828
graphnet,SmoothGrad(GradInput),logic10,-0.12828282828282833
graphnet,SmoothGrad(GradInput),logic10,0.03535353535353536
graphnet,SmoothGrad(GradInput),logic10,-0.05555555555555558
graphnet,SmoothGrad(GradInput),logic10,-0.06464646464646467
graphnet,SmoothGrad(GradInput),logic10,-0.03737373737373739
graphnet,SmoothGrad(GradInput),logic10,-0.2464646464646465
graphnet,SmoothGrad(GradInput),logic10,0.05353535353535355
graphnet,SmoothGrad(GradInput),logic10,0.033333333333333326
graphnet,SmoothGrad(GradInput),logic10,-0.14999999999999997
graphnet,SmoothGrad(GradInput),logic10,-0.09090909090909094
graphnet,SmoothGrad(GradInput),logic10,0.008333333333333304
graphnet,SmoothGrad(GradInput),logic10,-0.04999999999999999
graphnet,SmoothGrad(GradInput),logic10,0.19166666666666665
graphnet,SmoothGrad(GradInput),logic10,-0.16666666666666663
graphnet,SmoothGrad(GradInput),logic10,0.19166666666666676
graphnet,SmoothGrad(GradInput),logic10,0.1333333333333333
graphnet,SmoothGrad(GradInput),logic10,-0.1333333333333333
graphnet,SmoothGrad(GradInput),logic10,0.06262626262626264
graphnet,SmoothGrad(GradInput),logic10,0.18080808080808086
graphnet,SmoothGrad(GradInput),logic10,0.13444444444444448
graphnet,SmoothGrad(GradInput),logic10,0.32626262626262625
graphnet,SmoothGrad(GradInput),logic10,0.13535353535353534
graphnet,SmoothGrad(GradInput),logic10,-0.06464646464646462
graphnet,SmoothGrad(GradInput),logic10,0.47171717171717176
graphnet,SmoothGrad(GradInput),logic10,0.20740740740740743
graphnet,SmoothGrad(GradInput),logic10,0.2080808080808081
graphnet,SmoothGrad(GradInput),logic10,0.10808080808080811
graphnet,SmoothGrad(GradInput),logic10,-0.028095238095238118
graphnet,SmoothGrad(GradInput),logic10,0.227056277056277
graphnet,SmoothGrad(GradInput),logic10,0.0535714285714286
graphnet,SmoothGrad(GradInput),logic10,-0.11476190476190479
graphnet,SmoothGrad(GradInput),logic10,0.15982142857142861
graphnet,SmoothGrad(GradInput),logic10,-0.01517857142857143
graphnet,SmoothGrad(GradInput),logic10,0.12857142857142861
graphnet,SmoothGrad(GradInput),logic10,0.1110389610389611
graphnet,SmoothGrad(GradInput),logic10,0.1973214285714286
graphnet,SmoothGrad(GradInput),logic10,0.10982142857142857
graphnet,SmoothGrad(GradInput),logic10,0.03444444444444428
graphnet,SmoothGrad(GradInput),logic10,-0.13737373737373748
graphnet,SmoothGrad(GradInput),logic10,-0.05555555555555569
graphnet,SmoothGrad(GradInput),logic10,-0.07555555555555565
graphnet,SmoothGrad(GradInput),logic10,-0.1191919191919193
graphnet,SmoothGrad(GradInput),logic10,-0.12828282828282844
graphnet,SmoothGrad(GradInput),logic10,-0.019191919191919316
graphnet,SmoothGrad(GradInput),logic10,0.01717171717171706
graphnet,SmoothGrad(GradInput),logic10,-0.011111111111111183
graphnet,SmoothGrad(GradInput),logic10,-0.12828282828282844
graphnet,SmoothGrad(GradInput),logic10,-0.025555555555555554
graphnet,SmoothGrad(GradInput),logic10,0.06262626262626264
graphnet,SmoothGrad(GradInput),logic10,0.08989898989898992
graphnet,SmoothGrad(GradInput),logic10,0.04444444444444451
graphnet,SmoothGrad(GradInput),logic10,-0.06464646464646467
graphnet,SmoothGrad(GradInput),logic10,-0.046464646464646486
graphnet,SmoothGrad(GradInput),logic10,0.1171717171717172
graphnet,SmoothGrad(GradInput),logic10,0.05444444444444452
graphnet,SmoothGrad(GradInput),logic10,0.07171717171717173
graphnet,SmoothGrad(GradInput),logic10,-0.01010101010101011
graphnet,SmoothGrad(GradInput),logic10,-0.0174825174825175
graphnet,SmoothGrad(GradInput),logic10,0.10559440559440558
graphnet,SmoothGrad(GradInput),logic10,-0.03939393939393937
graphnet,SmoothGrad(GradInput),logic10,0.13636363636363635
graphnet,SmoothGrad(GradInput),logic10,0.05944055944055937
graphnet,SmoothGrad(GradInput),logic10,-0.0636363636363636
graphnet,SmoothGrad(GradInput),logic10,0.12867132867132858
graphnet,SmoothGrad(GradInput),logic10,-0.08671328671328665
graphnet,SmoothGrad(GradInput),logic10,0.051515151515151514
graphnet,SmoothGrad(GradInput),logic10,0.1045454545454545
graphnet,SmoothGrad(GradInput),logic10,-0.007692307692307665
graphnet,SmoothGrad(GradInput),logic10,0.08512820512820507
graphnet,SmoothGrad(GradInput),logic10,-0.03076923076923077
graphnet,SmoothGrad(GradInput),logic10,-0.1282051282051282
graphnet,SmoothGrad(GradInput),logic10,0.025128205128205128
graphnet,SmoothGrad(GradInput),logic10,-0.05487179487179483
graphnet,SmoothGrad(GradInput),logic10,-0.014871794871794797
graphnet,SmoothGrad(GradInput),logic10,-0.00439560439560438
graphnet,SmoothGrad(GradInput),logic10,-0.10820512820512818
graphnet,SmoothGrad(GradInput),logic10,0.031794871794871726
graphnet,GradCAM-last,logic10,0.050000000000000044
graphnet,GradCAM-last,logic10,0.22499999999999998
graphnet,GradCAM-last,logic10,0.09375
graphnet,GradCAM-last,logic10,0.14375000000000004
graphnet,GradCAM-last,logic10,0.21250000000000002
graphnet,GradCAM-last,logic10,0.050000000000000044
graphnet,GradCAM-last,logic10,0.03749999999999998
graphnet,GradCAM-last,logic10,0.15000000000000002
graphnet,GradCAM-last,logic10,0.18125000000000002
graphnet,GradCAM-last,logic10,0.050000000000000044
graphnet,GradCAM-last,logic10,-0.21999999999999997
graphnet,GradCAM-last,logic10,0.025000000000000022
graphnet,GradCAM-last,logic10,-0.020000000000000018
graphnet,GradCAM-last,logic10,-0.16999999999999993
graphnet,GradCAM-last,logic10,-0.38999999999999996
graphnet,GradCAM-last,logic10,-0.2055555555555555
graphnet,GradCAM-last,logic10,0.1100000000000001
graphnet,GradCAM-last,logic10,-0.35549450549450545
graphnet,GradCAM-last,logic10,-0.37999999999999995
graphnet,GradCAM-last,logic10,0.04999999999999993
graphnet,GradCAM-last,logic10,0.13019607843137254
graphnet,GradCAM-last,logic10,0.1713725490196078
graphnet,GradCAM-last,logic10,0.1949019607843137
graphnet,GradCAM-last,logic10,0.28313725490196073
graphnet,GradCAM-last,logic10,0.10078431372549018
graphnet,GradCAM-last,logic10,0.27137254901960783
graphnet,GradCAM-last,logic10,0.04416666666666669
graphnet,GradCAM-last,logic10,0.22431372549019601
graphnet,GradCAM-last,logic10,0.2772549019607843
graphnet,GradCAM-last,logic10,0.08313725490196078
graphnet,GradCAM-last,logic10,0.015000000000000013
graphnet,GradCAM-last,logic10,-0.22363636363636363
graphnet,GradCAM-last,logic10,-0.3145454545454546
graphnet,GradCAM-last,logic10,-0.2766666666666667
graphnet,GradCAM-last,logic10,-0.28500000000000003
graphnet,GradCAM-last,logic10,-0.46833333333333327
graphnet,GradCAM-last,logic10,-0.2433333333333333
graphnet,GradCAM-last,logic10,-0.28500000000000003
graphnet,GradCAM-last,logic10,-0.235
graphnet,GradCAM-last,logic10,-0.33499999999999996
graphnet,GradCAM-last,logic10,0.11888111888111896
graphnet,GradCAM-last,logic10,0.12657342657342663
graphnet,GradCAM-last,logic10,0.11118881118881119
graphnet,GradCAM-last,logic10,0.11888111888111885
graphnet,GradCAM-last,logic10,0.07272727272727275
graphnet,GradCAM-last,logic10,-0.027272727272727282
graphnet,GradCAM-last,logic10,0.08811188811188808
graphnet,GradCAM-last,logic10,0.1342657342657343
graphnet,GradCAM-last,logic10,0.026573426573426595
graphnet,GradCAM-last,logic10,0.1393939393939394
graphnet,GradCAM-last,logic10,0.24821428571428572
graphnet,GradCAM-last,logic10,0.060714285714285776
graphnet,GradCAM-last,logic10,0.18571428571428572
graphnet,GradCAM-last,logic10,0.21071428571428574
graphnet,GradCAM-last,logic10,0.17946428571428574
graphnet,GradCAM-last,logic10,0.016964285714285765
graphnet,GradCAM-last,logic10,0.14821428571428574
graphnet,GradCAM-last,logic10,0.035714285714285754
graphnet,GradCAM-last,logic10,0.0544642857142858
graphnet,GradCAM-last,logic10,0.12946428571428575
graphnet,GradCAM-last,logic10,-0.036363636363636376
graphnet,GradCAM-last,logic10,0.036363636363636376
