task_type,block_type,Technique,ATT AUROC,ATT tau
benzene,gat,GradInput,0.6122931879188329,
benzene,gat,SmoothGrad(GradInput),0.5461200267792115,
benzene,gat,SmoothGrad(GradInput),0.4992416869672919,
benzene,gat,SmoothGrad(GradInput),0.4704848015643796,
benzene,gat,SmoothGrad(GradInput),0.542880356704101,
benzene,gat,SmoothGrad(GradInput),0.5403812229312459,
benzene,gat,SmoothGrad(GradInput),0.588910037991637,
benzene,gat,GradCAM-last,0.6214778785498887,
benzene,gat,GradCAM-last,0.6091141931156694,
benzene,gat,GradCAM-last,0.6564992344983888,
benzene,gat,GradCAM-last,0.6558497930285139,
benzene,gat,GradCAM-last,0.7047508576743327,
benzene,gat,GradCAM-last,0.6934182298640217,
benzene,gat,GradCAM-all,0.5833815186227467,
benzene,gat,GradCAM-all,0.5705865403830088,
benzene,gat,GradCAM-all,0.6102155771685498,
benzene,gat,GradCAM-all,0.6016208555883622,
benzene,gat,GradCAM-all,0.6825293154914901,
benzene,gat,GradCAM-all,0.6461276436576717,
benzene,gat,IG,0.9649406823768281,
benzene,gat,IG,0.9393544801184048,
benzene,gat,IG,0.9510744836126099,
benzene,gat,IG,0.9389346750704394,
benzene,gat,IG,0.9483472324825273,
benzene,gat,IG,0.9495872287985792,
benzene,gat,CAM,0.9879583193834354,
benzene,gat,CAM,0.989597174825467,
benzene,gat,CAM,0.9852810287570851,
benzene,gat,CAM,0.9906928123382659,
benzene,gat,CAM,0.9930739563493117,
benzene,gat,CAM,0.9917299358852076,
benzene,gat,AttWeights,0.5078321119592906,
benzene,gat,AttWeights,0.5048508326921424,
benzene,gat,AttWeights,0.516932941324729,
benzene,gat,AttWeights,0.5041420358077171,
benzene,gat,AttWeights,0.5097744379338376,
benzene,gat,AttWeights,0.5063102284561263,
benzene,gat,Random,0.6124097665130446,
benzene,gat,Random,0.6124097665130446,
benzene,gat,Random,0.6124097665130446,
benzene,gat,Random,0.6124097665130446,
benzene,gat,Random,0.6124097665130446,
benzene,gat,Random,0.6124097665130446,
logic7,gcn,GradInput,0.608159394993472,
logic7,gcn,GradInput,0.6214490068200298,
logic7,gcn,GradInput,0.5068010150080666,
logic7,gcn,GradInput,0.6262133203377193,
logic7,gcn,GradInput,0.4983421245376156,
logic7,gcn,GradInput,0.5118711572749515,
logic7,gcn,GradInput,0.5052830095930023,
logic7,gcn,GradInput,0.5680565833220056,
logic7,gcn,GradInput,0.5883577515724607,
logic7,gcn,GradInput,0.4973568316931321,
logic7,gcn,GradInput,0.5291331070530398,
logic7,gcn,GradInput,0.6082789410915027,
logic7,gcn,GradInput,0.570567871682999,
logic7,gcn,GradInput,0.573032617841919,
logic7,gcn,GradInput,0.5107998964052582,
logic7,gcn,GradInput,0.5720512152399051,
logic7,gcn,GradInput,0.6117939010526784,
logic7,gcn,GradInput,0.5218620190932621,
logic7,gcn,GradInput,0.5449868362332956,
logic7,gcn,GradInput,0.5410610004183386,
logic7,gcn,SmoothGrad(GradInput),0.6496672575412448,
logic7,gcn,SmoothGrad(GradInput),0.6383545048061138,
logic7,gcn,SmoothGrad(GradInput),0.5289193545828073,
logic7,gcn,SmoothGrad(GradInput),0.6419013811805377,
logic7,gcn,SmoothGrad(GradInput),0.4989433752698688,
logic7,gcn,SmoothGrad(GradInput),0.5060562203354592,
logic7,gcn,SmoothGrad(GradInput),0.5141084861100835,
logic7,gcn,SmoothGrad(GradInput),0.6251989896282103,
logic7,gcn,SmoothGrad(GradInput),0.6026507111803288,
logic7,gcn,SmoothGrad(GradInput),0.5222999007606411,
logic7,gcn,SmoothGrad(GradInput),0.5335179644639249,
logic7,gcn,SmoothGrad(GradInput),0.6106928803544639,
logic7,gcn,SmoothGrad(GradInput),0.6046574969047962,
logic7,gcn,SmoothGrad(GradInput),0.5854374059767725,
logic7,gcn,SmoothGrad(GradInput),0.5203230034880206,
logic7,gcn,SmoothGrad(GradInput),0.5906728104940508,
logic7,gcn,SmoothGrad(GradInput),0.6359519650157619,
logic7,gcn,SmoothGrad(GradInput),0.5574640159666261,
logic7,gcn,SmoothGrad(GradInput),0.6009446005740716,
logic7,gcn,SmoothGrad(GradInput),0.540448162264207,
logic7,gcn,GradCAM-last,0.6861285610363405,
logic7,gcn,GradCAM-last,0.6656013406640836,
logic7,gcn,GradCAM-last,0.6828118088609823,
logic7,gcn,GradCAM-last,0.6561886051307038,
logic7,gcn,GradCAM-last,0.6308873959662774,
logic7,gcn,GradCAM-last,0.6388834293117608,
logic7,gcn,GradCAM-last,0.5967286847158068,
logic7,gcn,GradCAM-last,0.5877039308215615,
logic7,gcn,GradCAM-last,0.6453539609538885,
logic7,gcn,GradCAM-last,0.656702246445511,
logic7,gcn,GradCAM-last,0.6055357367298281,
logic7,gcn,GradCAM-last,0.6712127962172426,
logic7,gcn,GradCAM-last,0.6864911472689287,
logic7,gcn,GradCAM-last,0.6213661715461662,
logic7,gcn,GradCAM-last,0.6163657220058313,
logic7,gcn,GradCAM-last,0.6363920031399117,
logic7,gcn,GradCAM-last,0.6092276361397302,
logic7,gcn,GradCAM-last,0.5732188415098797,
logic7,gcn,GradCAM-last,0.6411838586104115,
logic7,gcn,GradCAM-last,0.6303488420812706,
logic7,gcn,GradCAM-all,0.6637595204201489,
logic7,gcn,GradCAM-all,0.6307283207479587,
logic7,gcn,GradCAM-all,0.5959951037539799,
logic7,gcn,GradCAM-all,0.6547263361274296,
logic7,gcn,GradCAM-all,0.5995757129641591,
logic7,gcn,GradCAM-all,0.5877054895983161,
logic7,gcn,GradCAM-all,0.5546880911413056,
logic7,gcn,GradCAM-all,0.5625844026023527,
logic7,gcn,GradCAM-all,0.6081611976241365,
logic7,gcn,GradCAM-all,0.5985278163772664,
logic7,gcn,GradCAM-all,0.6029931606268805,
logic7,gcn,GradCAM-all,0.6573478745404178,
logic7,gcn,GradCAM-all,0.6278487718897195,
logic7,gcn,GradCAM-all,0.5331043687518887,
logic7,gcn,GradCAM-all,0.5628413344840951,
logic7,gcn,GradCAM-all,0.6718483254663349,
logic7,gcn,GradCAM-all,0.5771702966576492,
logic7,gcn,GradCAM-all,0.5052222377344652,
logic7,gcn,GradCAM-all,0.5955871026996118,
logic7,gcn,GradCAM-all,0.5977108110635628,
logic7,gcn,IG,0.6768124670401776,
logic7,gcn,IG,0.7526079241813135,
logic7,gcn,IG,0.7990029683371689,
logic7,gcn,IG,0.8355943600450715,
logic7,gcn,IG,0.7811043081104342,
logic7,gcn,IG,0.7701101465309192,
logic7,gcn,IG,0.6541093206186085,
logic7,gcn,IG,0.7827907847677626,
logic7,gcn,IG,0.7545708926863,
logic7,gcn,IG,0.7417097947845264,
logic7,gcn,IG,0.8000249736296439,
logic7,gcn,IG,0.7695352450891859,
logic7,gcn,IG,0.7091543503929876,
logic7,gcn,IG,0.7775469558278663,
logic7,gcn,IG,0.7740901400715476,
logic7,gcn,IG,0.7856453009004306,
logic7,gcn,IG,0.8337321853434512,
logic7,gcn,IG,0.8354426699988587,
logic7,gcn,IG,0.7904540153673527,
logic7,gcn,IG,0.8491955819847593,
logic7,gcn,CAM,0.8449022953393136,
logic7,gcn,CAM,0.7842955387935956,
logic7,gcn,CAM,0.7608549677803186,
logic7,gcn,CAM,0.7134475310816215,
logic7,gcn,CAM,0.8256667532628026,
logic7,gcn,CAM,0.7038891802739292,
logic7,gcn,CAM,0.6245920401764467,
logic7,gcn,CAM,0.7144566673055821,
logic7,gcn,CAM,0.7374657746626408,
logic7,gcn,CAM,0.7436223228873169,
logic7,gcn,CAM,0.8267777986501639,
logic7,gcn,CAM,0.7900018445789476,
logic7,gcn,CAM,0.8551034781035274,
logic7,gcn,CAM,0.7169006348810051,
logic7,gcn,CAM,0.6792449691496197,
logic7,gcn,CAM,0.71365924621005,
logic7,gcn,CAM,0.6970173971853703,
logic7,gcn,CAM,0.6740980984535839,
logic7,gcn,CAM,0.6698852360885083,
logic7,gcn,CAM,0.7397372336784266,
logic7,gcn,Random,0.4227820306920827,
logic7,mpnn,GradInput,0.5376301759358705,
logic7,mpnn,GradInput,0.5763312039947308,
logic7,mpnn,GradInput,0.5457258743624102,
logic7,mpnn,GradInput,0.5571727544191067,
logic7,mpnn,GradInput,0.5274385685443916,
logic7,mpnn,GradInput,0.5207973823293961,
logic7,mpnn,GradInput,0.5653933645522639,
logic7,mpnn,GradInput,0.5050895281591548,
logic7,mpnn,GradInput,0.5368243031539257,
logic7,mpnn,GradInput,0.6129820984877471,
logic7,mpnn,GradInput,0.5759994052550538,
logic7,mpnn,GradInput,0.5204658838479075,
logic7,mpnn,GradInput,0.4993568128387969,
logic7,mpnn,GradInput,0.5664372767103154,
logic7,mpnn,GradInput,0.604179609367838,
logic7,mpnn,GradInput,0.5477175524366091,
logic7,mpnn,GradInput,0.5262701438373331,
logic7,mpnn,GradInput,0.5249374245892097,
logic7,mpnn,GradInput,0.5635798815480655,
logic7,mpnn,GradInput,0.5360247054988014,
logic7,mpnn,SmoothGrad(GradInput),0.5865943788223282,
logic7,mpnn,SmoothGrad(GradInput),0.5757963433256563,
logic7,mpnn,SmoothGrad(GradInput),0.5974067602038009,
logic7,mpnn,SmoothGrad(GradInput),0.5429794874683633,
logic7,mpnn,SmoothGrad(GradInput),0.4841133109121055,
logic7,mpnn,SmoothGrad(GradInput),0.5203678015384261,
logic7,mpnn,SmoothGrad(GradInput),0.5923443574911281,
logic7,mpnn,SmoothGrad(GradInput),0.5137718596086375,
logic7,mpnn,SmoothGrad(GradInput),0.5498749235818599,
logic7,mpnn,SmoothGrad(GradInput),0.6473809941053122,
logic7,mpnn,SmoothGrad(GradInput),0.6339008235638892,
logic7,mpnn,SmoothGrad(GradInput),0.6092503038293829,
logic7,mpnn,SmoothGrad(GradInput),0.5210873242318799,
logic7,mpnn,SmoothGrad(GradInput),0.5601328157042537,
logic7,mpnn,SmoothGrad(GradInput),0.6026031892212479,
logic7,mpnn,SmoothGrad(GradInput),0.5432286771529905,
logic7,mpnn,SmoothGrad(GradInput),0.5660130372711065,
logic7,mpnn,SmoothGrad(GradInput),0.5468207086424347,
logic7,mpnn,SmoothGrad(GradInput),0.5543084534480028,
logic7,mpnn,SmoothGrad(GradInput),0.5570354426595369,
logic7,mpnn,GradCAM-last,0.719725379550284,
logic7,mpnn,GradCAM-last,0.7585695984454301,
logic7,mpnn,GradCAM-last,0.7273501152471575,
logic7,mpnn,GradCAM-last,0.7297199549280275,
logic7,mpnn,GradCAM-last,0.7504276673259282,
logic7,mpnn,GradCAM-last,0.7305365399287078,
logic7,mpnn,GradCAM-last,0.7415265121317506,
logic7,mpnn,GradCAM-last,0.7430970816139777,
logic7,mpnn,GradCAM-last,0.7232549228051418,
logic7,mpnn,GradCAM-last,0.7287110939255066,
logic7,mpnn,GradCAM-last,0.7756766143463331,
logic7,mpnn,GradCAM-last,0.7401914553902649,
logic7,mpnn,GradCAM-last,0.7500955929078253,
logic7,mpnn,GradCAM-last,0.7349310130626826,
logic7,mpnn,GradCAM-last,0.7343866014117479,
logic7,mpnn,GradCAM-last,0.720640769344906,
logic7,mpnn,GradCAM-last,0.7279680129281604,
logic7,mpnn,GradCAM-last,0.6955241794157215,
logic7,mpnn,GradCAM-last,0.7437188184113617,
logic7,mpnn,GradCAM-last,0.7318836277266223,
logic7,mpnn,GradCAM-all,0.6427027387244105,
logic7,mpnn,GradCAM-all,0.7212666203993768,
logic7,mpnn,GradCAM-all,0.6619432687226311,
logic7,mpnn,GradCAM-all,0.7123117524713268,
logic7,mpnn,GradCAM-all,0.729471602071892,
logic7,mpnn,GradCAM-all,0.6568040380720704,
logic7,mpnn,GradCAM-all,0.6628970021956321,
logic7,mpnn,GradCAM-all,0.7848336686609446,
logic7,mpnn,GradCAM-all,0.6445349184065342,
logic7,mpnn,GradCAM-all,0.7066120606223366,
logic7,mpnn,GradCAM-all,0.7050878675811156,
logic7,mpnn,GradCAM-all,0.7524893242670398,
logic7,mpnn,GradCAM-all,0.7405816634796938,
logic7,mpnn,GradCAM-all,0.6976375684898262,
logic7,mpnn,GradCAM-all,0.7293277961550803,
logic7,mpnn,GradCAM-all,0.6438814698145029,
logic7,mpnn,GradCAM-all,0.7149271882728176,
logic7,mpnn,GradCAM-all,0.7579579323739787,
logic7,mpnn,GradCAM-all,0.6916597295481675,
logic7,mpnn,GradCAM-all,0.7579078616370296,
logic7,mpnn,IG,0.7036963949107418,
logic7,mpnn,IG,0.7566870098992488,
logic7,mpnn,IG,0.6313852764376445,
logic7,mpnn,IG,0.8095541027465802,
logic7,mpnn,IG,0.8029724719081891,
logic7,mpnn,IG,0.8133684541152758,
logic7,mpnn,IG,0.8671830555833586,
logic7,mpnn,IG,0.7373706962222211,
logic7,mpnn,IG,0.8608475748105056,
logic7,mpnn,IG,0.7778256928546353,
logic7,mpnn,IG,0.8611839695179067,
logic7,mpnn,IG,0.5561295156134101,
logic7,mpnn,IG,0.6613003624830086,
logic7,mpnn,IG,0.8386949330820782,
logic7,mpnn,IG,0.8161323728066696,
logic7,mpnn,IG,0.8025000126250044,
logic7,mpnn,IG,0.7698388652745249,
logic7,mpnn,IG,0.7518634197497579,
logic7,mpnn,IG,0.7007698241566235,
logic7,mpnn,IG,0.7724539100024904,
logic7,mpnn,CAM,0.7223333902939166,
logic7,mpnn,CAM,0.7152941249344648,
logic7,mpnn,CAM,0.7270049601134921,
logic7,mpnn,CAM,0.728609464315775,
logic7,mpnn,CAM,0.7475919270227123,
logic7,mpnn,CAM,0.7041906027457868,
logic7,mpnn,CAM,0.7124687784189794,
logic7,mpnn,CAM,0.7646317256103748,
logic7,mpnn,CAM,0.7349562702842296,
logic7,mpnn,CAM,0.7427308288031808,
logic7,mpnn,CAM,0.747621926863413,
logic7,mpnn,CAM,0.720591547155097,
logic7,mpnn,CAM,0.7513753427100703,
logic7,mpnn,CAM,0.7003258049640041,
logic7,mpnn,CAM,0.7521332187821962,
logic7,mpnn,CAM,0.716767100092268,
logic7,mpnn,CAM,0.7363093734077611,
logic7,mpnn,CAM,0.7186234537894508,
logic7,mpnn,CAM,0.7236466776129842,
logic7,mpnn,CAM,0.7141973644318682,
logic7,mpnn,Random,0.4227820306920827,
logic7,graphnet,GradInput,0.6408646580348049,
logic7,graphnet,GradInput,0.5522160762945296,
logic7,graphnet,GradInput,0.5945997816758966,
logic7,graphnet,GradInput,0.6287057580423465,
logic7,graphnet,GradInput,0.6223298138044366,
logic7,graphnet,GradInput,0.600280171733304,
logic7,graphnet,GradInput,0.5226682278910393,
logic7,graphnet,GradInput,0.5362029297458453,
logic7,graphnet,GradInput,0.5186290997864675,
logic7,graphnet,GradInput,0.4954361551431902,
logic7,graphnet,GradInput,0.5700933723145699,
logic7,graphnet,GradInput,0.5671548945666263,
logic7,graphnet,GradInput,0.5299734796610825,
logic7,graphnet,GradInput,0.5257746748636676,
logic7,graphnet,GradInput,0.643986661945171,
logic7,graphnet,GradInput,0.5611226825674159,
logic7,graphnet,GradInput,0.6095309074511696,
logic7,graphnet,GradInput,0.5920144844652452,
logic7,graphnet,GradInput,0.5809466419617266,
logic7,graphnet,GradInput,0.5015103454343294,
logic7,graphnet,SmoothGrad(GradInput),0.6861784942052216,
logic7,graphnet,SmoothGrad(GradInput),0.5611691423885944,
logic7,graphnet,SmoothGrad(GradInput),0.597504074141318,
logic7,graphnet,SmoothGrad(GradInput),0.6668917888642791,
logic7,graphnet,SmoothGrad(GradInput),0.6169938894911723,
logic7,graphnet,SmoothGrad(GradInput),0.6645501708315422,
logic7,graphnet,SmoothGrad(GradInput),0.6348727873787159,
logic7,graphnet,SmoothGrad(GradInput),0.5270379276726026,
logic7,graphnet,SmoothGrad(GradInput),0.5583232867118975,
logic7,graphnet,SmoothGrad(GradInput),0.526913905271721,
logic7,graphnet,SmoothGrad(GradInput),0.6045196032586521,
logic7,graphnet,SmoothGrad(GradInput),0.5981701295177022,
logic7,graphnet,SmoothGrad(GradInput),0.5749530563523384,
logic7,graphnet,SmoothGrad(GradInput),0.5965566455418903,
logic7,graphnet,SmoothGrad(GradInput),0.6350247043551173,
logic7,graphnet,SmoothGrad(GradInput),0.6736630890676244,
logic7,graphnet,SmoothGrad(GradInput),0.6451822215385222,
logic7,graphnet,SmoothGrad(GradInput),0.6369639520869677,
logic7,graphnet,SmoothGrad(GradInput),0.6051519345079139,
logic7,graphnet,SmoothGrad(GradInput),0.5131373245938738,
logic7,graphnet,GradCAM-last,0.6497014018290614,
logic7,graphnet,GradCAM-last,0.6432953148569709,
logic7,graphnet,GradCAM-last,0.4595463710403437,
logic7,graphnet,GradCAM-last,0.5831610716315281,
logic7,graphnet,GradCAM-last,0.4477732512689037,
logic7,graphnet,GradCAM-last,0.31006986055319496,
logic7,graphnet,GradCAM-last,0.40338874182708573,
logic7,graphnet,GradCAM-last,0.4879232979776422,
logic7,graphnet,GradCAM-last,0.3715537048237463,
logic7,graphnet,GradCAM-last,0.4460240381984668,
logic7,graphnet,GradCAM-last,0.4429542347709794,
logic7,graphnet,GradCAM-last,0.36012678748401034,
logic7,graphnet,GradCAM-last,0.3685369909777064,
logic7,graphnet,GradCAM-last,0.3882684340900202,
logic7,graphnet,GradCAM-last,0.3954565670638393,
logic7,graphnet,GradCAM-last,0.3367028342393931,
logic7,graphnet,GradCAM-last,0.4085888656279276,
logic7,graphnet,GradCAM-last,0.3629801458193856,
logic7,graphnet,GradCAM-last,0.3310107270872372,
logic7,graphnet,GradCAM-last,0.35179392669264875,
logic7,graphnet,GradCAM-all,0.7941749911570739,
logic7,graphnet,GradCAM-all,0.8247645110819474,
logic7,graphnet,GradCAM-all,0.8425871371892715,
logic7,graphnet,GradCAM-all,0.830565543664483,
logic7,graphnet,GradCAM-all,0.7847439452727313,
logic7,graphnet,GradCAM-all,0.6123016440592687,
logic7,graphnet,GradCAM-all,0.7704424790456671,
logic7,graphnet,GradCAM-all,0.8053900125069681,
logic7,graphnet,GradCAM-all,0.5953376823207533,
logic7,graphnet,GradCAM-all,0.7615031139817056,
logic7,graphnet,GradCAM-all,0.749151930197316,
logic7,graphnet,GradCAM-all,0.7459700781863353,
logic7,graphnet,GradCAM-all,0.7149154461535069,
logic7,graphnet,GradCAM-all,0.8095388521373306,
logic7,graphnet,GradCAM-all,0.7653373679264596,
logic7,graphnet,GradCAM-all,0.7434544667895567,
logic7,graphnet,GradCAM-all,0.7504318250591553,
logic7,graphnet,GradCAM-all,0.6045208257271033,
logic7,graphnet,GradCAM-all,0.6540517779690099,
logic7,graphnet,GradCAM-all,0.6857610604903274,
logic7,graphnet,IG,0.7644977020566573,
logic7,graphnet,IG,0.8949983906292192,
logic7,graphnet,IG,0.5856920473920754,
logic7,graphnet,IG,0.7283795302290459,
logic7,graphnet,IG,0.7102828173358772,
logic7,graphnet,IG,0.6443403849783534,
logic7,graphnet,IG,0.8157894640996873,
logic7,graphnet,IG,0.6652191649640764,
logic7,graphnet,IG,0.5818557626952577,
logic7,graphnet,IG,0.7879711615140771,
logic7,graphnet,IG,0.8186929912899876,
logic7,graphnet,IG,0.8817957219993482,
logic7,graphnet,IG,0.7356214774409804,
logic7,graphnet,IG,0.8155790894106882,
logic7,graphnet,IG,0.846502154237646,
logic7,graphnet,IG,0.8225061915729939,
logic7,graphnet,IG,0.8505473351696426,
logic7,graphnet,IG,0.6949017425307691,
logic7,graphnet,IG,0.7818234944955846,
logic7,graphnet,IG,0.8649952757334105,
logic7,graphnet,CAM,0.6224439737097006,
logic7,graphnet,CAM,0.7056326469886183,
logic7,graphnet,CAM,0.4998997111876698,
logic7,graphnet,CAM,0.6684255983978499,
logic7,graphnet,CAM,0.4578616569177138,
logic7,graphnet,CAM,0.3541876188911957,
logic7,graphnet,CAM,0.4044723116251671,
logic7,graphnet,CAM,0.5185510464767431,
logic7,graphnet,CAM,0.3917448968178499,
logic7,graphnet,CAM,0.4774426105016976,
logic7,graphnet,CAM,0.390019903301143,
logic7,graphnet,CAM,0.4102178574169879,
logic7,graphnet,CAM,0.4189910619831245,
logic7,graphnet,CAM,0.4505215886758605,
logic7,graphnet,CAM,0.4428056721095717,
logic7,graphnet,CAM,0.3820947993202785,
logic7,graphnet,CAM,0.3828640054122565,
logic7,graphnet,CAM,0.3682643982685153,
logic7,graphnet,CAM,0.3105567600004725,
logic7,graphnet,CAM,0.3662295584453216,
logic7,graphnet,Random,0.4227820306920827,
logic7,gat,GradInput,0.6039484871742092,
logic7,gat,GradInput,0.5919103684547331,
logic7,gat,GradInput,0.5781054921023261,
logic7,gat,GradInput,0.47424443295861507,
logic7,gat,GradInput,0.5194720079517688,
logic7,gat,GradInput,0.5750697067522169,
logic7,gat,SmoothGrad(GradInput),0.5859534873829058,
logic7,gat,SmoothGrad(GradInput),0.5724886132148499,
logic7,gat,SmoothGrad(GradInput),0.5621019958553513,
logic7,gat,SmoothGrad(GradInput),0.529983336122198,
logic7,gat,SmoothGrad(GradInput),0.5209002218770185,
logic7,gat,SmoothGrad(GradInput),0.5611036627149696,
logic7,gat,GradCAM-last,0.6341783345440055,
logic7,gat,GradCAM-last,0.623000877313505,
logic7,gat,GradCAM-last,0.6467968427244003,
logic7,gat,GradCAM-last,0.5658026621799594,
logic7,gat,GradCAM-last,0.5358184386416633,
logic7,gat,GradCAM-last,0.5966379254816281,
logic7,gat,GradCAM-all,0.640116009586462,
logic7,gat,GradCAM-all,0.5962166852456523,
logic7,gat,GradCAM-all,0.6225885827187618,
logic7,gat,GradCAM-all,0.5457325200014251,
logic7,gat,GradCAM-all,0.5047411257777834,
logic7,gat,GradCAM-all,0.5388463918750132,
logic7,gat,IG,0.7643283384209542,
logic7,gat,IG,0.7139281304917626,
logic7,gat,IG,0.7978231155113236,
logic7,gat,IG,0.7337821169220204,
logic7,gat,IG,0.699678600635471,
logic7,gat,IG,0.7542112374837491,
logic7,gat,CAM,0.6080014982274591,
logic7,gat,CAM,0.67290860900591,
logic7,gat,CAM,0.6836816058681795,
logic7,gat,CAM,0.706786482524391,
logic7,gat,CAM,0.6325803075508711,
logic7,gat,CAM,0.6375892362028815,
logic7,gat,AttWeights,0.5359444094822612,
logic7,gat,AttWeights,0.5345934018006119,
logic7,gat,AttWeights,0.5323062763223573,
logic7,gat,AttWeights,0.5192461423252586,
logic7,gat,AttWeights,0.5389003494239892,
logic7,gat,AttWeights,0.5397105314331205,
logic7,gat,Random,0.43346910995756593,
logic7,gat,Random,0.43346910995756593,
logic7,gat,Random,0.43346910995756593,
logic7,gat,Random,0.43346910995756593,
logic7,gat,Random,0.43346910995756593,
logic7,gat,Random,0.43346910995756593,
logic8,gcn,GradInput,0.5794114012677763,
logic8,gcn,GradInput,0.5594093034963484,
logic8,gcn,GradInput,0.5550458343518584,
logic8,gcn,GradInput,0.5642389742711164,
logic8,gcn,GradInput,0.5176158631265616,
logic8,gcn,GradInput,0.5486353156578793,
logic8,gcn,GradInput,0.5896322559806301,
logic8,gcn,GradInput,0.5273089311989111,
logic8,gcn,GradInput,0.5548267324335352,
logic8,gcn,GradInput,0.5724599285702281,
logic8,gcn,GradInput,0.5839864535714009,
logic8,gcn,GradInput,0.5356984217015099,
logic8,gcn,GradInput,0.5705485181696229,
logic8,gcn,GradInput,0.551212985115924,
logic8,gcn,GradInput,0.5642511526257732,
logic8,gcn,GradInput,0.5460691430148007,
logic8,gcn,GradInput,0.5808019023273432,
logic8,gcn,GradInput,0.5760808873030171,
logic8,gcn,GradInput,0.519189931026583,
logic8,gcn,GradInput,0.5465955334456251,
logic8,gcn,SmoothGrad(GradInput),0.5889851854298271,
logic8,gcn,SmoothGrad(GradInput),0.5937402601019454,
logic8,gcn,SmoothGrad(GradInput),0.5679874826833619,
logic8,gcn,SmoothGrad(GradInput),0.5482485059049873,
logic8,gcn,SmoothGrad(GradInput),0.5544282493890449,
logic8,gcn,SmoothGrad(GradInput),0.5403181037792443,
logic8,gcn,SmoothGrad(GradInput),0.5715679525020694,
logic8,gcn,SmoothGrad(GradInput),0.5149767966919895,
logic8,gcn,SmoothGrad(GradInput),0.5367906216156858,
logic8,gcn,SmoothGrad(GradInput),0.5762240167470515,
logic8,gcn,SmoothGrad(GradInput),0.5883847793451116,
logic8,gcn,SmoothGrad(GradInput),0.5247577471826711,
logic8,gcn,SmoothGrad(GradInput),0.5758776727950021,
logic8,gcn,SmoothGrad(GradInput),0.5485185170712591,
logic8,gcn,SmoothGrad(GradInput),0.529245616626564,
logic8,gcn,SmoothGrad(GradInput),0.5293912882281913,
logic8,gcn,SmoothGrad(GradInput),0.5470712285890498,
logic8,gcn,SmoothGrad(GradInput),0.5346490923317184,
logic8,gcn,SmoothGrad(GradInput),0.5129396915028512,
logic8,gcn,SmoothGrad(GradInput),0.545439528298105,
logic8,gcn,GradCAM-last,0.7031787810330621,
logic8,gcn,GradCAM-last,0.6546862805888772,
logic8,gcn,GradCAM-last,0.6573868312342378,
logic8,gcn,GradCAM-last,0.5871084626239977,
logic8,gcn,GradCAM-last,0.6242296188657869,
logic8,gcn,GradCAM-last,0.6281664590254608,
logic8,gcn,GradCAM-last,0.6854188831696498,
logic8,gcn,GradCAM-last,0.6300947392237363,
logic8,gcn,GradCAM-last,0.6016962101531494,
logic8,gcn,GradCAM-last,0.6665864825686082,
logic8,gcn,GradCAM-last,0.6655521262156366,
logic8,gcn,GradCAM-last,0.6288545531864945,
logic8,gcn,GradCAM-last,0.6355200192750173,
logic8,gcn,GradCAM-last,0.6174918635027697,
logic8,gcn,GradCAM-last,0.6453639129657753,
logic8,gcn,GradCAM-last,0.5940256844171101,
logic8,gcn,GradCAM-last,0.646411797423868,
logic8,gcn,GradCAM-last,0.7089246143092097,
logic8,gcn,GradCAM-last,0.5882230508067967,
logic8,gcn,GradCAM-last,0.6367643892734693,
logic8,gcn,GradCAM-all,0.6322605872558128,
logic8,gcn,GradCAM-all,0.615217102472879,
logic8,gcn,GradCAM-all,0.6047054113685306,
logic8,gcn,GradCAM-all,0.5643354410658852,
logic8,gcn,GradCAM-all,0.5405945626153993,
logic8,gcn,GradCAM-all,0.5901738947030354,
logic8,gcn,GradCAM-all,0.6334513286296446,
logic8,gcn,GradCAM-all,0.5746196763762165,
logic8,gcn,GradCAM-all,0.5745490264837165,
logic8,gcn,GradCAM-all,0.5981197148799771,
logic8,gcn,GradCAM-all,0.6181383451416272,
logic8,gcn,GradCAM-all,0.5529524578535664,
logic8,gcn,GradCAM-all,0.5894150635722757,
logic8,gcn,GradCAM-all,0.5666555734822244,
logic8,gcn,GradCAM-all,0.5839981058667173,
logic8,gcn,GradCAM-all,0.5564007207104961,
logic8,gcn,GradCAM-all,0.5788214056311893,
logic8,gcn,GradCAM-all,0.6421815856910678,
logic8,gcn,GradCAM-all,0.5352908245575022,
logic8,gcn,GradCAM-all,0.5964433007614801,
logic8,gcn,IG,0.8839817657009417,
logic8,gcn,IG,0.7964212726418131,
logic8,gcn,IG,0.8379877740157187,
logic8,gcn,IG,0.8041063045953989,
logic8,gcn,IG,0.8114842009464639,
logic8,gcn,IG,0.855460293285034,
logic8,gcn,IG,0.8005411725268219,
logic8,gcn,IG,0.8416844953382983,
logic8,gcn,IG,0.7927282214715017,
logic8,gcn,IG,0.8255628170122308,
logic8,gcn,IG,0.8007888660936051,
logic8,gcn,IG,0.8289007000548717,
logic8,gcn,IG,0.8490185258991777,
logic8,gcn,IG,0.8631961935776221,
logic8,gcn,IG,0.7924387345042937,
logic8,gcn,IG,0.7906660264702867,
logic8,gcn,IG,0.8087530428428534,
logic8,gcn,IG,0.8275573227037769,
logic8,gcn,IG,0.8134065869907147,
logic8,gcn,IG,0.8437109312525185,
logic8,gcn,CAM,0.9299625850425294,
logic8,gcn,CAM,0.9177566147651236,
logic8,gcn,CAM,0.9038723504005148,
logic8,gcn,CAM,0.9142585411863634,
